CONTROL,Main Building,Main Building,Main Building,Main Building,Main Building,Main Building,Main Building,Main Building,Main Building,Main Building
12/8/2012 4:15,76,77,66,72,77,75,74,76,44,139
12/8/2012 4:20,76,77,66,72,77,75,74,76,44,139
12/8/2012 4:25,76,77,66,72,77,75,74,76,44,138
12/8/2012 4:30,76,77,66,72,77,75,74,76,44,138
12/8/2012 4:35,76,77,66,72,77,75,74,76,44,136
12/8/2012 4:40,76,77,66,72,77,75,74,76,44,135
12/8/2012 4:45,76,77,66,72,77,75,74,76,44,135
12/8/2012 4:50,76,77,66,72,77,75,74,76,44,134
12/8/2012 4:55,76,77,66,72,77,75,74,76,44,133
12/8/2012 5:00,76,77,66,72,77,75,74,76,44,132
12/8/2012 5:05,76,77,66,72,77,75,74,76,44,132
12/8/2012 5:10,76,77,66,72,77,75,74,76,44,131
12/8/2012 5:15,76,77,66,72,77,75,74,76,44,130
12/8/2012 5:20,76,77,66,72,77,75,74,76,44,130
12/8/2012 5:25,76,77,66,72,77,75,74,76,44,129
12/8/2012 5:30,76,77,66,72,77,75,74,76,44,128
12/8/2012 5:35,76,77,66,72,77,75,74,76,44,128
12/8/2012 5:40,76,77,66,72,77,75,74,76,44,129
12/8/2012 5:45,76,77,66,72,77,74,74,76,44,129
12/8/2012 5:50,76,77,66,72,77,74,74,76,44,130
12/8/2012 5:55,76,76,66,72,77,74,74,76,44,131
12/8/2012 6:00,76,76,66,72,77,74,74,76,44,133
12/8/2012 6:05,76,76,66,72,77,74,74,76,44,133
12/8/2012 6:10,76,76,66,72,77,74,74,76,44,134
12/8/2012 6:15,76,76,66,72,77,74,74,76,44,134
12/8/2012 6:20,76,76,66,72,77,74,74,76,44,134
12/8/2012 6:25,76,77,66,72,77,74,74,76,44,134
12/8/2012 6:30,76,77,66,72,77,74,74,76,44,133
12/8/2012 6:35,76,77,66,72,77,74,74,76,44,133
12/8/2012 6:40,76,77,66,72,77,74,74,76,44,132
12/8/2012 6:45,76,77,66,72,77,75,74,76,44,131
12/8/2012 6:50,76,77,66,72,77,75,74,76,44,131
12/8/2012 6:55,76,76,66,72,77,75,74,76,44,130
12/8/2012 7:00,76,76,66,72,77,75,74,76,44,129
12/8/2012 7:05,76,76,66,72,77,75,74,76,44,129
12/8/2012 7:10,76,76,66,72,77,74,74,76,45,128
12/8/2012 7:15,76,76,66,72,77,74,74,76,45,128
12/8/2012 7:20,76,76,66,72,77,74,74,76,44,127
12/8/2012 7:25,76,76,66,72,77,74,74,76,44,126
12/8/2012 7:30,76,76,66,72,77,74,74,76,44,126
12/8/2012 7:35,76,76,66,72,77,74,74,76,45,125
12/8/2012 7:40,76,76,66,72,77,74,74,76,45,125
12/8/2012 7:45,76,76,66,72,77,74,74,76,45,124
12/8/2012 7:50,76,76,66,71,77,74,74,76,45,123
12/8/2012 7:55,76,76,66,71,77,74,74,76,45,123
12/8/2012 8:00,76,76,66,71,77,74,74,76,45,122
12/8/2012 8:05,76,76,66,71,77,74,74,76,45,122
12/8/2012 8:10,76,76,66,71,77,74,74,76,45,121
12/8/2012 8:15,76,76,66,71,77,74,74,76,45,121
12/8/2012 8:20,76,76,66,71,77,74,74,76,45,120
12/8/2012 8:25,76,76,66,71,77,74,74,76,45,120
12/8/2012 8:30,76,76,66,71,77,74,74,76,45,119
12/8/2012 8:35,76,76,66,71,77,74,74,76,45,119
12/8/2012 8:40,76,76,66,71,77,74,74,76,45,118
12/8/2012 8:45,76,76,66,71,77,74,74,76,45,118
12/8/2012 8:50,76,76,66,72,77,74,74,76,45,118
12/8/2012 8:55,76,76,66,72,77,74,74,76,45,117
12/8/2012 9:00,76,76,66,72,77,74,74,76,45,117
12/8/2012 9:05,76,76,66,72,77,74,74,76,45,117
12/8/2012 9:10,76,76,66,72,77,74,74,76,45,117
12/8/2012 9:15,76,76,66,72,77,74,74,76,45,117
12/8/2012 9:20,76,76,66,72,77,74,74,76,45,117
12/8/2012 9:25,76,76,66,72,77,74,74,76,45,118
12/8/2012 9:30,76,76,66,72,77,74,74,76,45,118
12/8/2012 9:35,76,76,66,72,77,74,74,76,45,119
12/8/2012 9:40,76,76,66,72,77,74,75,76,45,120
12/8/2012 9:45,76,76,66,72,77,74,75,76,46,122
12/8/2012 9:50,76,76,66,72,77,74,75,76,46,124
12/8/2012 9:55,76,76,67,72,77,74,75,76,46,125
12/8/2012 10:00,76,76,67,72,77,74,75,76,46,126
12/8/2012 10:05,76,76,67,72,77,74,75,76,46,127
12/8/2012 10:10,76,76,67,72,77,74,75,76,46,127
12/8/2012 10:15,76,76,67,72,77,74,75,76,46,127
12/8/2012 10:20,76,76,67,72,77,74,75,76,46,127
12/8/2012 10:25,76,76,67,72,77,74,75,76,46,126
12/8/2012 10:30,76,76,67,72,77,74,75,76,46,126
12/8/2012 10:35,76,76,67,72,77,74,75,76,46,125
12/8/2012 10:40,76,76,67,72,77,74,75,76,46,125
12/8/2012 10:45,76,76,67,72,77,74,75,76,46,125
12/8/2012 10:50,76,76,67,72,77,74,75,76,46,124
12/8/2012 10:55,76,76,67,72,77,74,75,76,46,123
12/8/2012 11:00,76,76,67,72,77,74,75,76,46,123
12/8/2012 11:05,76,76,67,72,77,74,75,76,46,123
12/8/2012 11:10,76,76,67,72,77,74,75,76,46,122
12/8/2012 11:15,76,76,67,72,77,74,75,76,46,121
12/8/2012 11:20,76,76,67,72,77,74,75,76,46,121
12/8/2012 11:25,76,76,67,72,77,74,75,76,47,120
12/8/2012 11:30,76,76,67,72,77,74,75,76,47,120
12/8/2012 11:35,76,76,67,72,77,74,75,76,47,120
12/8/2012 11:40,76,76,67,72,77,74,75,76,47,119
12/8/2012 11:45,76,76,67,72,77,74,75,76,47,119
12/8/2012 11:50,76,76,67,72,77,74,75,76,47,118
12/8/2012 11:55,76,76,67,72,77,74,74,76,47,118
12/8/2012 12:00,76,76,67,72,77,74,74,76,47,117
12/8/2012 12:05,76,76,67,72,77,74,74,76,47,117
12/8/2012 12:10,76,76,67,72,77,74,74,76,48,117
12/8/2012 12:15,76,76,67,72,77,74,74,76,48,116
12/8/2012 12:20,76,76,67,72,77,74,74,76,48,117
12/8/2012 12:25,76,76,67,72,77,74,73,76,48,117
12/8/2012 12:30,76,76,67,72,77,74,73,76,47,118
12/8/2012 12:35,76,76,67,72,77,74,73,76,47,119
12/8/2012 12:40,76,76,67,72,77,74,73,76,47,120
12/8/2012 12:45,76,76,67,72,77,74,73,76,47,122
12/8/2012 12:50,76,76,67,72,77,74,73,76,47,123
12/8/2012 12:55,76,76,67,72,77,74,73,76,47,125
12/8/2012 13:00,76,76,67,72,77,74,73,76,47,126
12/8/2012 13:05,76,76,67,72,77,74,73,76,47,128
12/8/2012 13:10,76,76,67,72,77,74,72,76,47,130
12/8/2012 13:15,76,76,67,72,77,74,72,76,47,132
12/8/2012 13:20,76,76,67,72,77,74,72,76,47,134
12/8/2012 13:25,76,76,67,72,77,74,72,76,47,135
12/8/2012 13:30,76,76,67,72,77,74,72,76,47,138
12/8/2012 13:35,76,76,67,72,77,74,72,76,47,139
12/8/2012 13:40,76,77,67,72,77,74,72,76,47,140
12/8/2012 13:45,76,77,67,72,77,74,72,76,47,140
12/8/2012 13:50,76,77,67,73,77,75,72,76,47,141
12/8/2012 13:55,76,77,67,73,77,75,72,76,47,141
12/8/2012 14:00,76,77,67,73,77,75,72,76,48,141
12/8/2012 14:05,76,77,67,73,77,75,72,76,48,141
12/8/2012 14:10,76,77,67,73,78,75,73,76,48,140
12/8/2012 14:15,76,77,67,73,78,75,73,76,48,139
12/8/2012 14:20,76,77,67,73,78,75,73,76,48,139
12/8/2012 14:25,76,77,67,73,78,75,73,76,47,138
12/8/2012 14:30,76,77,67,73,78,75,73,76,47,136
12/8/2012 14:35,76,77,67,73,78,75,73,76,48,135
12/8/2012 14:40,76,77,67,73,78,75,73,76,48,135
12/8/2012 14:45,76,77,67,73,78,75,73,76,48,134
12/8/2012 14:50,76,77,67,73,78,75,73,76,48,133
12/8/2012 14:55,76,77,67,73,78,75,73,76,48,132
12/8/2012 15:00,76,77,67,73,78,75,73,76,48,131
12/8/2012 15:05,76,77,67,73,78,75,73,76,48,131
12/8/2012 15:10,76,77,67,73,78,75,73,76,48,130
12/8/2012 15:15,76,77,67,73,78,75,73,76,48,129
12/8/2012 15:20,76,77,67,73,78,75,73,76,48,129
12/8/2012 15:25,76,77,67,73,78,75,73,76,48,128
12/8/2012 15:30,76,77,67,73,78,75,73,76,48,128
12/8/2012 15:35,76,77,67,73,78,75,73,76,48,128
12/8/2012 15:40,76,77,67,73,77,75,74,76,48,129
12/8/2012 15:45,76,77,67,73,77,75,74,76,48,129
12/8/2012 15:50,76,77,67,73,77,75,74,76,48,130
12/8/2012 15:55,76,77,67,73,77,75,73,76,48,131
12/8/2012 16:00,76,77,67,73,77,75,73,76,48,132
12/8/2012 16:05,76,77,67,73,77,75,73,76,48,133
12/8/2012 16:10,76,77,67,73,77,75,73,76,48,134
12/8/2012 16:15,76,77,67,73,77,75,73,76,48,135
12/8/2012 16:20,76,77,67,73,77,75,73,76,48,136
12/8/2012 16:25,76,77,67,73,77,75,74,76,48,136
12/8/2012 16:30,76,77,67,73,77,75,74,76,48,137
12/8/2012 16:35,76,77,67,73,77,75,74,76,48,136
12/8/2012 16:40,76,77,67,73,78,75,74,76,48,136
12/8/2012 16:45,76,77,67,73,78,76,74,76,48,135
12/8/2012 16:50,76,77,67,73,78,76,74,76,48,135
12/8/2012 16:55,76,77,67,73,78,76,74,76,48,134
12/8/2012 17:00,76,77,67,73,78,76,74,76,48,133
12/8/2012 17:05,76,77,67,73,78,76,74,76,48,132
12/8/2012 17:10,77,77,67,73,78,76,74,76,48,132
12/8/2012 17:15,77,77,67,73,78,76,74,76,48,131
12/8/2012 17:20,77,77,67,73,78,76,74,76,48,130
12/8/2012 17:25,77,77,67,73,77,76,74,76,48,130
12/8/2012 17:30,77,77,67,73,77,76,74,76,48,129
12/8/2012 17:35,77,77,67,73,77,76,74,76,48,128
12/8/2012 17:40,77,77,67,73,77,76,73,76,48,128
12/8/2012 17:45,77,77,67,73,77,76,73,76,48,127
12/8/2012 17:50,77,77,67,73,77,76,73,76,48,126
12/8/2012 17:55,77,77,67,73,77,76,73,76,48,126
12/8/2012 18:00,77,77,67,73,77,75,73,76,48,126
12/8/2012 18:05,77,77,67,73,77,75,73,76,48,126
12/8/2012 18:10,77,77,67,73,77,75,73,76,48,127
12/8/2012 18:15,77,77,67,73,77,75,73,76,48,128
12/8/2012 18:20,77,77,67,73,77,75,73,76,48,129
12/8/2012 18:25,77,77,67,73,77,75,73,76,48,130
12/8/2012 18:30,77,77,67,73,77,75,73,76,48,132
12/8/2012 18:35,77,77,67,74,77,75,73,76,48,133
12/8/2012 18:40,77,77,67,74,77,75,73,76,48,135
12/8/2012 18:45,77,77,67,74,77,75,73,76,48,135
12/8/2012 18:50,77,77,67,74,77,75,73,76,48,136
12/8/2012 18:55,77,77,67,74,78,75,73,76,48,136
12/8/2012 19:00,77,77,67,74,78,76,73,76,48,136
12/8/2012 19:05,77,77,67,74,78,76,73,76,48,135
12/8/2012 19:10,77,77,67,74,78,76,73,76,48,135
12/8/2012 19:15,77,77,67,74,78,76,73,76,48,134
12/8/2012 19:20,77,77,67,74,78,76,73,76,48,133
12/8/2012 19:25,77,77,67,74,78,76,72,76,48,132
12/8/2012 19:30,77,77,67,74,78,76,72,76,48,132
12/8/2012 19:35,77,77,67,74,78,76,72,76,48,131
12/8/2012 19:40,77,77,67,74,78,76,73,76,48,130
12/8/2012 19:45,77,77,67,74,78,76,73,76,48,130
12/8/2012 19:50,77,77,67,74,78,76,73,76,48,129
12/8/2012 19:55,77,77,67,74,78,76,73,76,48,128
12/8/2012 20:00,77,77,67,74,78,76,73,76,48,128
12/8/2012 20:05,77,77,67,74,78,76,73,76,48,127
12/8/2012 20:10,77,77,67,74,77,76,73,76,48,126
12/8/2012 20:15,77,77,67,74,77,76,73,76,48,126
12/8/2012 20:20,77,77,67,74,77,76,73,76,48,125
12/8/2012 20:25,77,77,67,74,77,76,73,76,48,125
12/8/2012 20:30,77,77,67,74,77,76,73,76,48,125
12/8/2012 20:35,77,77,67,74,77,76,73,76,48,125
12/8/2012 20:40,77,77,67,74,77,76,73,76,48,126
12/8/2012 20:45,77,77,67,74,77,76,73,76,48,127
12/8/2012 20:50,77,77,67,74,77,76,73,76,48,128
12/8/2012 20:55,77,77,67,74,77,76,73,76,48,128
12/8/2012 21:00,77,77,67,74,77,76,73,76,48,129
12/8/2012 21:05,77,77,67,74,77,76,73,76,48,130
12/8/2012 21:10,77,77,67,74,77,76,73,76,48,131
12/8/2012 21:15,77,77,67,74,77,76,73,76,48,132
12/8/2012 21:20,77,77,67,74,77,76,73,76,48,133
12/8/2012 21:25,77,77,67,74,77,76,73,76,48,134
12/8/2012 21:30,77,77,67,74,77,76,73,76,48,135
12/8/2012 21:35,77,78,67,74,77,76,73,76,48,135
12/8/2012 21:40,77,78,67,74,77,76,73,76,48,135
12/8/2012 21:45,77,78,67,74,77,76,73,76,48,135
12/8/2012 21:50,77,78,67,74,77,76,73,76,48,135
12/8/2012 21:55,77,78,67,74,78,76,73,76,48,134
12/8/2012 22:00,77,78,67,74,78,76,73,76,48,134
12/8/2012 22:05,77,78,67,75,78,76,73,76,48,133
12/8/2012 22:10,77,78,67,75,78,76,73,76,48,132
12/8/2012 22:15,77,78,67,75,78,76,73,76,48,132
12/8/2012 22:20,77,78,67,75,78,76,73,76,48,131
12/8/2012 22:25,77,78,67,75,78,76,73,76,47,130
12/8/2012 22:30,77,78,67,75,78,76,73,76,47,129
12/8/2012 22:35,77,78,67,75,78,76,73,76,47,129
12/8/2012 22:40,77,78,67,75,77,76,73,76,47,128
12/8/2012 22:45,77,78,67,75,77,76,73,76,47,128
12/8/2012 22:50,77,78,67,75,77,76,73,76,47,127
12/8/2012 22:55,77,78,67,75,77,76,72,76,47,126
12/8/2012 23:00,77,78,67,75,77,76,72,76,47,126
12/8/2012 23:05,77,77,67,75,77,76,72,76,47,125
12/8/2012 23:10,77,77,67,75,77,76,72,76,47,125
12/8/2012 23:15,77,77,67,75,77,75,72,76,47,124
12/8/2012 23:20,77,77,67,74,77,75,72,76,47,124
12/8/2012 23:25,77,77,67,74,77,75,72,76,47,123
12/8/2012 23:30,77,77,67,74,77,75,72,76,47,123
12/8/2012 23:35,77,77,67,74,77,75,72,76,47,122
12/8/2012 23:40,77,77,67,74,77,75,72,76,47,122
12/8/2012 23:45,77,77,67,74,77,75,72,76,47,122
12/8/2012 23:50,77,77,67,74,77,75,72,76,47,122
12/8/2012 23:55
