CONTROL,Main Building,Main Building,Main Building,Main Building,Main Building,Main Building,Main Building,Main Building,Main Building,Main Building
12/3/2012 2:35,78,78,68,73,78,No Data,74,78,49,122
12/3/2012 2:40,78,78,68,73,78,No Data,74,78,49,123
12/3/2012 2:45,78,78,68,73,78,No Data,74,78,49,124
12/3/2012 2:50,78,78,68,72,78,No Data,74,78,49,125
12/3/2012 2:55,78,78,68,72,78,No Data,74,78,49,126
12/3/2012 3:00,78,78,68,72,78,No Data,74,78,49,127
12/3/2012 3:05,78,78,68,72,77,No Data,74,78,49,129
12/3/2012 3:10,78,78,68,72,77,No Data,74,78,49,130
12/3/2012 3:15,78,78,68,72,77,75,74,78,49,131
12/3/2012 3:20,78,78,68,72,78,75,74,78,49,131
12/3/2012 3:25,78,78,68,72,78,75,74,78,49,131
12/3/2012 3:30,78,78,68,72,78,75,74,78,49,131
12/3/2012 3:35,78,78,68,72,78,75,74,78,49,130
12/3/2012 3:40,78,78,68,72,78,76,74,78,49,130
12/3/2012 3:45,78,78,68,72,78,76,74,78,49,129
12/3/2012 3:50,78,78,68,73,78,76,74,78,49,129
12/3/2012 3:55,78,78,68,73,78,76,74,78,48,128
12/3/2012 4:00,78,78,68,73,78,76,74,78,48,128
12/3/2012 4:05,78,78,68,72,78,76,74,78,48,127
12/3/2012 4:10,78,78,68,72,78,76,74,78,48,126
12/3/2012 4:15,78,78,68,72,78,76,74,78,48,126
12/3/2012 4:20,78,78,68,72,78,76,74,78,48,125
12/3/2012 4:25,78,78,68,72,78,76,74,78,48,125
12/3/2012 4:30,78,78,68,72,78,76,74,78,48,124
12/3/2012 4:35,78,78,68,72,77,76,74,78,48,123
12/3/2012 4:40,78,78,68,72,77,76,74,78,48,123
12/3/2012 4:45,78,78,68,72,77,76,74,78,48,123
12/3/2012 4:50,78,78,68,72,77,75,74,78,49,122
12/3/2012 4:55,78,78,68,72,77,75,74,78,49,121
12/3/2012 5:00,78,78,68,72,77,75,74,78,49,121
12/3/2012 5:05,78,78,68,72,77,75,74,78,49,120
12/3/2012 5:10,78,78,68,72,77,75,74,78,49,120
12/3/2012 5:15,78,78,68,72,77,75,74,78,49,120
12/3/2012 5:20,78,78,68,72,77,75,74,78,49,120
12/3/2012 5:25,78,78,68,72,77,75,74,78,49,120
12/3/2012 5:30,78,78,68,72,77,75,74,78,49,121
12/3/2012 5:35,78,78,68,72,77,75,74,78,49,121
12/3/2012 5:40,78,78,68,72,77,75,74,78,49,123
12/3/2012 5:45,78,78,68,72,77,75,74,78,49,123
12/3/2012 5:50,78,78,68,72,77,75,74,78,49,125
12/3/2012 5:55,78,78,68,72,77,75,74,78,49,126
12/3/2012 6:00,78,78,68,72,77,75,74,78,49,127
12/3/2012 6:05,78,78,68,72,77,75,74,78,49,128
12/3/2012 6:10,78,78,68,72,77,75,74,78,49,129
12/3/2012 6:15,78,78,68,72,77,75,74,78,49,130
12/3/2012 6:20,78,78,68,73,77,75,74,78,49,131
12/3/2012 6:25,78,78,68,73,77,75,74,78,49,132
12/3/2012 6:30,78,78,68,73,77,75,74,78,49,133
12/3/2012 6:35,78,78,68,73,78,75,74,78,49,133
12/3/2012 6:40,78,78,68,73,78,No Data,74,78,49,134
12/3/2012 6:45,78,78,68,73,78,No Data,74,78,49,134
12/3/2012 6:50,78,78,68,73,78,No Data,74,78,49,134
12/3/2012 6:55,78,78,68,73,78,76,74,78,49,134
12/3/2012 7:00,78,78,68,73,78,76,74,78,49,134
12/3/2012 7:05,78,78,68,73,78,76,74,78,49,133
12/3/2012 7:10,78,78,68,73,78,76,74,78,49,132
12/3/2012 7:15,78,78,68,73,78,76,74,78,49,132
12/3/2012 7:20,78,79,68,73,78,76,74,78,50,131
12/3/2012 7:25,78,79,68,73,78,76,74,78,50,130
12/3/2012 7:30,78,79,68,73,78,76,74,78,50,130
12/3/2012 7:35,78,79,68,73,78,76,74,78,50,129
12/3/2012 7:40,78,79,68,73,78,76,74,78,50,128
12/3/2012 7:45,78,79,68,73,78,No Data,74,78,50,128
12/3/2012 7:50,78,79,68,73,78,No Data,74,78,50,127
12/3/2012 7:55,78,79,68,73,78,No Data,74,78,50,126
12/3/2012 8:00,78,79,68,73,78,No Data,74,78,50,126
12/3/2012 8:05,78,79,68,73,78,No Data,74,78,50,125
12/3/2012 8:10,78,79,68,73,78,No Data,74,78,50,125
12/3/2012 8:15,78,79,68,73,78,No Data,74,78,50,124
12/3/2012 8:20,78,79,68,73,78,No Data,74,No Data,51,124
12/3/2012 8:25,78,79,68,73,78,No Data,75,78,51,123
12/3/2012 8:30,78,79,68,73,78,No Data,75,78,51,123
12/3/2012 8:35,78,79,68,73,78,76,75,78,51,122
12/3/2012 8:40,78,79,68,73,78,76,75,78,51,122
12/3/2012 8:45,78,79,68,73,78,76,75,78,51,121
12/3/2012 8:50,78,79,68,73,78,76,75,78,52,121
12/3/2012 8:55,78,79,68,73,78,76,75,78,52,120
12/3/2012 9:00,78,79,68,73,78,76,75,78,52,120
12/3/2012 9:05,78,79,68,73,78,76,75,78,52,119
12/3/2012 9:10,78,79,68,73,78,76,75,No Data,52,119
12/3/2012 9:15,78,79,68,73,78,76,75,No Data,52,118
12/3/2012 9:20,78,79,68,73,77,76,75,No Data,53,118
12/3/2012 9:25,78,79,68,73,77,No Data,75,78,53,118
12/3/2012 9:30,78,79,68,73,77,No Data,75,78,53,117
12/3/2012 9:35,78,78,68,73,77,No Data,75,78,53,117
12/3/2012 9:40,78,78,68,73,77,75,75,78,53,117
12/3/2012 9:45,78,78,68,73,77,75,75,78,53,117
12/3/2012 9:50,78,78,68,73,77,75,75,78,53,117
12/3/2012 9:55,78,78,68,73,77,75,75,78,54,117
12/3/2012 10:00,78,78,68,73,77,75,75,78,54,118
12/3/2012 10:05,77,78,68,73,77,75,75,78,54,119
12/3/2012 10:10,77,78,68,73,77,75,76,77,54,120
12/3/2012 10:15,77,78,68,73,77,75,76,77,54,121
12/3/2012 10:20,77,78,68,73,77,75,76,77,54,122
12/3/2012 10:25,77,78,68,73,77,75,76,78,54,123
12/3/2012 10:30,77,78,68,73,77,75,76,78,54,123
12/3/2012 10:35,77,78,68,74,77,75,76,78,55,123
12/3/2012 10:40,77,78,68,74,77,76,76,78,55,123
12/3/2012 10:45,77,78,68,74,77,76,76,78,55,123
12/3/2012 10:50,77,78,68,74,77,76,76,78,55,123
12/3/2012 10:55,77,78,68,74,77,76,76,78,55,123
12/3/2012 11:00,77,78,68,74,77,76,76,78,55,122
12/3/2012 11:05,77,78,68,74,77,76,76,78,55,122
12/3/2012 11:10,77,78,68,74,77,76,76,78,55,121
12/3/2012 11:15,77,78,68,74,77,76,76,78,56,121
12/3/2012 11:20,77,78,69,74,78,76,76,78,56,120
12/3/2012 11:25,77,78,69,74,78,76,76,78,56,120
12/3/2012 11:30,77,78,69,74,78,76,76,78,56,120
12/3/2012 11:35,77,78,68,74,78,76,76,78,56,119
12/3/2012 11:40,77,78,68,74,78,76,76,78,56,119
12/3/2012 11:45,77,78,68,74,78,76,76,78,56,118
12/3/2012 11:50,77,78,68,74,78,76,76,78,56,118
12/3/2012 11:55,77,78,68,74,78,76,75,78,56,117
12/3/2012 12:00,77,78,68,74,78,76,75,78,56,117
12/3/2012 12:05,77,78,68,73,78,76,75,78,56,117
12/3/2012 12:10,77,78,68,73,78,76,75,78,57,116
12/3/2012 12:15,77,78,68,73,78,76,75,78,57,116
12/3/2012 12:20,77,78,68,73,78,76,75,78,57,116
12/3/2012 12:25,77,78,68,73,78,76,75,78,57,115
12/3/2012 12:30,77,78,68,73,78,76,75,78,57,115
12/3/2012 12:35,77,78,68,73,78,76,75,78,57,114
12/3/2012 12:40,77,78,68,73,78,76,75,78,57,114
12/3/2012 12:45,77,78,68,73,78,76,75,78,57,114
12/3/2012 12:50,77,78,68,73,78,76,75,78,57,114
12/3/2012 12:55,77,78,68,73,78,76,75,78,57,113
12/3/2012 13:00,77,78,68,73,78,76,75,78,57,113
12/3/2012 13:05,77,77,68,73,78,76,75,78,57,113
12/3/2012 13:10,77,77,68,73,78,76,75,77,57,112
12/3/2012 13:15,77,77,68,73,78,76,75,77,57,112
12/3/2012 13:20,77,77,68,73,77,76,75,77,57,112
12/3/2012 13:25,77,77,68,73,77,76,76,77,57,112
12/3/2012 13:30,77,77,68,73,77,76,76,77,57,111
12/3/2012 13:35,77,77,68,73,77,76,76,77,57,111
12/3/2012 13:40,77,77,68,73,77,76,76,77,57,111
12/3/2012 13:45,77,77,68,73,77,76,76,77,57,111
12/3/2012 13:50,77,77,68,73,77,76,76,77,57,110
12/3/2012 13:55,77,77,68,73,77,76,75,77,57,110
12/3/2012 14:00,77,77,68,73,77,76,75,77,57,110
12/3/2012 14:05,77,77,68,72,77,76,75,77,57,109
12/3/2012 14:10,77,77,68,72,77,76,75,77,57,109
12/3/2012 14:15,77,77,68,72,77,76,75,77,57,109
12/3/2012 14:20,77,77,68,72,77,76,75,77,57,108
12/3/2012 14:25,77,77,68,72,77,76,75,77,57,108
12/3/2012 14:30,77,77,68,72,77,76,75,77,57,108
12/3/2012 14:35,77,77,68,72,77,75,75,77,57,107
12/3/2012 14:40,77,77,68,72,77,75,75,77,57,107
12/3/2012 14:45,77,77,68,72,77,75,75,77,57,107
12/3/2012 14:50,77,77,68,72,77,75,75,77,57,107
12/3/2012 14:55,77,77,68,72,77,75,75,77,57,107
12/3/2012 15:00,77,77,68,72,77,75,75,77,57,107
12/3/2012 15:05,77,77,68,72,77,75,75,77,57,105
12/3/2012 15:10,77,77,68,72,77,75,75,77,57,105
12/3/2012 15:15,77,77,68,72,77,75,75,77,57,105
12/3/2012 15:20,77,76,68,72,77,75,75,77,57,105
12/3/2012 15:25,77,76,68,72,77,75,75,77,57,104
12/3/2012 15:30,77,76,68,72,77,75,75,77,57,104
12/3/2012 15:35,77,76,68,72,77,75,75,77,57,104
12/3/2012 15:40,77,76,68,72,77,75,75,77,57,104
12/3/2012 15:45,77,76,68,72,77,75,75,77,57,103
12/3/2012 15:50,77,76,68,72,77,75,75,77,57,103
12/3/2012 15:55,77,76,68,72,77,75,75,77,57,103
12/3/2012 16:00,77,76,68,72,77,75,75,77,57,103
12/3/2012 16:05,77,76,67,72,76,75,75,77,57,103
12/3/2012 16:10,77,76,67,72,76,75,75,77,57,102
12/3/2012 16:15,77,76,67,72,76,75,75,77,57,102
12/3/2012 16:20,77,76,67,72,76,75,75,77,57,102
12/3/2012 16:25,77,76,67,72,76,75,75,77,57,102
12/3/2012 16:30,77,76,67,72,76,75,75,77,57,101
12/3/2012 16:35,77,77,67,72,76,75,75,77,57,101
12/3/2012 16:40,77,77,67,72,76,75,75,77,57,101
12/3/2012 16:45,77,77,67,72,76,75,75,77,57,101
12/3/2012 16:50,76,77,67,72,76,75,75,77,58,101
12/3/2012 16:55,76,77,67,72,76,75,75,77,58,101
12/3/2012 17:00,76,77,67,72,76,75,75,77,58,101
12/3/2012 17:05,76,77,67,72,76,75,75,77,57,100
12/3/2012 17:10,76,77,67,72,76,75,75,77,57,100
12/3/2012 17:15,76,77,67,72,76,75,75,77,57,100
12/3/2012 17:20,76,77,67,72,76,75,75,77,57,100
12/3/2012 17:25,76,77,67,72,76,75,75,77,57,100
12/3/2012 17:30,76,77,67,72,76,75,75,77,57,100
12/3/2012 17:35,76,77,67,72,76,75,75,77,57,100
12/3/2012 17:40,76,77,67,72,76,75,75,77,57,99
12/3/2012 17:45,76,77,67,72,76,75,75,77,57,99
12/3/2012 17:50,76,78,67,72,76,75,75,77,57,99
12/3/2012 17:55,76,78,67,72,76,75,75,77,57,99
12/3/2012 18:00,76,78,67,72,76,75,75,77,57,99
12/3/2012 18:05,76,78,67,72,76,75,75,77,57,99
12/3/2012 18:10,76,78,67,72,76,74,75,77,57,98
12/3/2012 18:15,76,78,67,72,76,74,75,77,57,98
12/3/2012 18:20,76,77,67,72,76,74,75,77,57,98
12/3/2012 18:25,76,77,67,72,76,74,75,77,57,98
12/3/2012 18:30,76,77,67,72,76,74,75,77,56,98
12/3/2012 18:35,76,77,67,72,76,74,75,77,56,98
12/3/2012 18:40,76,77,67,72,76,74,75,76,56,98
12/3/2012 18:45,76,77,67,72,76,74,75,76,56,97
12/3/2012 18:50,76,77,67,72,76,74,75,76,56,97
12/3/2012 18:55,76,77,67,72,76,74,75,76,56,97
12/3/2012 19:00,76,77,67,72,76,74,75,76,56,97
12/3/2012 19:05,76,77,67,72,76,74,75,76,56,97
12/3/2012 19:10,76,77,67,72,76,74,75,76,56,97
12/3/2012 19:15,76,77,67,72,76,74,75,76,56,97
12/3/2012 19:20,76,77,67,72,76,74,75,76,56,97
12/3/2012 19:25,76,77,67,72,76,74,75,76,56,98
12/3/2012 19:30,76,77,67,72,76,74,75,76,56,99
12/3/2012 19:35,76,77,67,72,76,74,75,76,56,100
12/3/2012 19:40,76,77,67,72,76,74,75,76,56,102
12/3/2012 19:45,76,77,67,72,76,74,75,76,56,103
12/3/2012 19:50,76,77,67,72,76,74,75,76,56,106
12/3/2012 19:55,76,77,67,72,76,74,75,76,56,109
12/3/2012 20:00,76,77,67,72,76,74,75,76,56,111
12/3/2012 20:05,76,77,67,72,76,74,75,76,56,114
12/3/2012 20:10,76,77,67,72,76,74,75,76,56,117
12/3/2012 20:15,76,77,67,72,76,74,75,76,56,120
12/3/2012 20:20,76,77,67,72,76,74,75,76,56,122
12/3/2012 20:25,76,77,67,72,76,75,75,76,55,125
12/3/2012 20:30,76,77,67,72,76,75,75,76,56,126
12/3/2012 20:35,76,78,67,73,77,75,75,76,56,128
12/3/2012 20:40,76,78,67,73,77,75,75,76,56,130
12/3/2012 20:45,76,78,67,73,77,75,75,76,56,130
12/3/2012 20:50,76,78,67,73,77,75,75,76,56,131
12/3/2012 20:55,76,78,67,73,77,75,75,77,56,130
12/3/2012 21:00,76,78,67,73,77,75,76,77,56,130
12/3/2012 21:05,76,78,67,73,77,76,76,77,55,130
12/3/2012 21:10,76,78,67,73,77,76,76,77,55,129
12/3/2012 21:15,76,78,67,73,77,76,76,77,55,128
12/3/2012 21:20,76,78,67,73,77,76,76,77,55,128
12/3/2012 21:25,76,78,67,73,77,76,76,77,55,127
12/3/2012 21:30,76,78,67,73,77,76,76,77,55,126
12/3/2012 21:35,76,78,67,74,77,76,76,77,55,126
12/3/2012 21:40,76,78,67,74,77,76,76,77,55,125
12/3/2012 21:45,76,78,67,74,77,76,76,77,54,124
12/3/2012 21:50,76,78,67,74,77,No Data,76,77,54,124
12/3/2012 21:55,76,78,67,74,77,76,76,77,54,123
12/3/2012 22:00,76,78,67,74,77,76,76,77,54,123
12/3/2012 22:05,76,78,67,74,77,76,76,77,54,122
12/3/2012 22:10,76,78,67,74,77,76,76,77,54,121
12/3/2012 22:15,76,78,67,74,77,76,76,77,54,121
12/3/2012 22:20,76,78,67,74,77,76,76,77,54,120
12/3/2012 22:25,76,78,67,74,77,76,76,77,54,120
12/3/2012 22:30,76,78,67,74,77,76,76,77,54,119
12/3/2012 22:35,76,78,67,74,77,76,76,77,54,119
12/3/2012 22:40,76,78,67,74,77,76,76,77,53,118
12/3/2012 22:45,76,78,67,74,77,76,76,77,53,118
12/3/2012 22:50,76,77,67,73,77,76,76,77,53,118
12/3/2012 22:55,76,77,67,73,77,76,76,77,53,119
12/3/2012 23:00,76,77,67,73,77,76,76,77,53,120
12/3/2012 23:05,76,77,67,73,77,76,76,77,53,120
12/3/2012 23:10,76,77,67,73,77,76,76,77,53,121
12/3/2012 23:15,76,77,67,73,77,76,76,77,52,122
12/3/2012 23:20,76,77,67,73,77,76,76,77,52,123
12/3/2012 23:25,76,77,67,73,77,76,76,77,52,124
12/3/2012 23:30,76,77,67,73,77,76,76,77,52,125
12/3/2012 23:35,76,77,67,73,77,76,76,77,52,127
12/3/2012 23:40,76,77,67,73,77,76,76,77,52,128
12/3/2012 23:45,76,77,67,73,77,76,76,77,52,129
12/3/2012 23:50,76,78,67,74,77,76,76,77,52,130
12/3/2012 23:55
