CONTROL,Main Building,Main Building,Main Building,Main Building,Main Building,Main Building,Main Building,Main Building,Main Building,Main Building
12/6/2012 3:15,76,77,67,67,74,73,70,75,36,106
12/6/2012 3:20,76,76,67,67,74,73,70,75,35,107
12/6/2012 3:25,76,76,67,67,74,73,70,75,35,108
12/6/2012 3:30,76,76,67,67,74,73,70,75,35,109
12/6/2012 3:35,76,76,67,67,73,73,70,75,35,111
12/6/2012 3:40,76,76,67,67,73,73,70,75,35,112
12/6/2012 3:45,76,76,67,67,73,73,70,75,35,114
12/6/2012 3:50,76,76,67,67,73,73,70,75,35,116
12/6/2012 3:55,76,76,67,67,73,73,70,75,35,118
12/6/2012 4:00,76,76,67,66,73,73,70,75,35,120
12/6/2012 4:05,76,76,67,66,73,73,70,75,35,122
12/6/2012 4:10,76,76,67,66,73,73,70,75,35,124
12/6/2012 4:15,76,76,67,66,73,73,70,75,34,126
12/6/2012 4:20,76,76,67,66,74,73,70,75,34,128
12/6/2012 4:25,76,76,67,66,74,73,71,75,34,130
12/6/2012 4:30,76,76,67,66,74,73,71,75,34,131
12/6/2012 4:35,76,77,67,66,74,73,71,75,34,133
12/6/2012 4:40,76,77,67,66,74,73,71,75,34,134
12/6/2012 4:45,76,77,67,66,74,73,71,75,34,135
12/6/2012 4:50,76,77,67,66,74,73,71,75,34,136
12/6/2012 4:55,76,77,67,66,74,73,71,75,34,138
12/6/2012 5:00,76,77,67,66,74,73,71,75,34,139
12/6/2012 5:05,76,77,67,66,74,74,71,75,34,140
12/6/2012 5:10,76,77,67,66,74,74,71,75,34,140
12/6/2012 5:15,76,77,67,66,74,74,71,76,34,141
12/6/2012 5:20,76,77,67,66,74,74,71,76,33,141
12/6/2012 5:25,76,77,67,66,74,74,71,76,33,141
12/6/2012 5:30,76,77,67,66,74,74,71,76,33,142
12/6/2012 5:35,77,77,67,66,74,74,71,76,33,142
12/6/2012 5:40,77,77,67,66,74,74,71,76,33,144
12/6/2012 5:45,77,77,67,66,74,74,71,76,33,145
12/6/2012 5:50,77,77,67,66,75,74,71,76,33,145
12/6/2012 5:55,77,77,67,66,75,74,71,76,33,146
12/6/2012 6:00,77,77,67,66,75,74,71,76,33,146
12/6/2012 6:05,77,78,67,66,75,74,71,76,33,146
12/6/2012 6:10,77,78,67,66,75,74,71,76,33,146
12/6/2012 6:15,77,78,67,66,75,74,71,76,33,145
12/6/2012 6:20,77,78,67,66,75,74,71,76,33,144
12/6/2012 6:25,77,78,67,66,75,74,71,76,33,142
12/6/2012 6:30,77,78,67,66,75,74,71,76,33,141
12/6/2012 6:35,77,78,67,66,75,74,71,76,33,140
12/6/2012 6:40,77,78,67,66,75,74,71,76,33,139
12/6/2012 6:45,77,78,67,65,75,74,71,76,33,139
12/6/2012 6:50,77,78,67,65,75,74,71,76,33,138
12/6/2012 6:55,77,78,67,65,75,74,71,76,33,136
12/6/2012 7:00,77,78,67,65,75,74,71,76,33,135
12/6/2012 7:05,77,77,67,65,75,74,71,76,33,134
12/6/2012 7:10,77,77,67,65,75,74,71,76,33,133
12/6/2012 7:15,77,77,67,65,75,74,71,76,33,132
12/6/2012 7:20,77,77,67,65,75,74,71,76,33,131
12/6/2012 7:25,77,77,67,65,75,74,71,76,32,130
12/6/2012 7:30,77,77,67,65,75,74,71,76,32,129
12/6/2012 7:35,77,77,67,65,75,74,71,76,32,129
12/6/2012 7:40,77,77,67,65,75,74,71,76,32,128
12/6/2012 7:45,77,77,67,64,75,74,71,76,32,127
12/6/2012 7:50,77,78,67,64,75,74,71,76,32,126
12/6/2012 7:55,77,78,67,64,75,74,71,76,32,125
12/6/2012 8:00,77,78,67,64,75,74,71,76,32,125
12/6/2012 8:05,77,78,67,64,75,74,71,76,32,124
12/6/2012 8:10,77,78,67,64,75,74,71,76,32,123
12/6/2012 8:15,77,78,67,64,75,74,71,75,32,123
12/6/2012 8:20,77,78,67,64,74,74,71,75,32,122
12/6/2012 8:25,77,78,67,64,74,74,71,75,32,122
12/6/2012 8:30,77,78,67,63,74,74,71,75,32,122
12/6/2012 8:35,77,78,67,63,74,74,71,75,32,122
12/6/2012 8:40,77,78,67,63,74,73,71,75,33,123
12/6/2012 8:45,77,78,67,65,74,73,71,75,33,123
12/6/2012 8:50,77,78,67,65,74,73,72,75,33,123
12/6/2012 8:55,77,78,67,65,74,73,72,75,34,124
12/6/2012 9:00,77,78,67,66,74,73,72,75,33,125
12/6/2012 9:05,77,77,67,66,74,73,72,75,33,125
12/6/2012 9:10,77,77,67,66,74,73,72,75,33,127
12/6/2012 9:15,77,77,67,67,74,73,72,75,34,128
12/6/2012 9:20,77,78,67,67,74,73,72,75,34,129
12/6/2012 9:25,77,78,66,67,74,73,72,75,34,130
12/6/2012 9:30,77,78,66,67,74,73,72,75,34,131
12/6/2012 9:35,77,78,66,67,74,73,72,75,35,132
12/6/2012 9:40,77,78,66,67,74,73,72,75,34,133
12/6/2012 9:45,77,78,66,68,74,73,72,75,34,134
12/6/2012 9:50,77,78,66,68,74,73,72,75,35,134
12/6/2012 9:55,77,78,66,68,74,73,72,75,35,135
12/6/2012 10:00,77,78,66,68,74,73,73,75,34,136
12/6/2012 10:05,77,78,66,68,75,73,73,75,34,138
12/6/2012 10:10,77,78,66,68,75,73,73,75,34,138
12/6/2012 10:15,77,78,66,69,75,73,73,75,34,138
12/6/2012 10:20,77,78,66,69,75,73,73,75,35,139
12/6/2012 10:25,77,78,66,69,75,74,73,75,35,139
12/6/2012 10:30,77,78,66,69,75,74,73,76,35,140
12/6/2012 10:35,77,78,66,69,75,74,73,76,35,140
12/6/2012 10:40,77,78,66,69,75,74,73,76,35,140
12/6/2012 10:45,77,78,66,69,75,74,73,76,35,141
12/6/2012 10:50,77,78,66,69,75,74,73,76,35,141
12/6/2012 10:55,77,78,66,69,75,74,73,76,35,141
12/6/2012 11:00,77,78,66,70,75,74,73,76,35,141
12/6/2012 11:05,77,78,66,70,75,74,73,76,35,141
12/6/2012 11:10,77,78,66,70,75,74,73,76,35,142
12/6/2012 11:15,77,78,66,70,75,74,73,No Data,35,142
12/6/2012 11:20,77,78,66,70,75,74,73,No Data,35,142
12/6/2012 11:25,77,78,67,70,75,74,73,No Data,35,144
12/6/2012 11:30,77,78,67,70,75,74,73,76,36,144
12/6/2012 11:35,77,78,67,70,75,74,73,76,35,144
12/6/2012 11:40,77,78,67,70,75,74,73,76,36,142
12/6/2012 11:45,77,78,67,71,75,74,73,76,36,142
12/6/2012 11:50,77,78,67,71,75,74,73,76,36,141
12/6/2012 11:55,77,78,67,71,75,74,73,76,36,141
12/6/2012 12:00,77,78,67,71,75,74,73,76,36,140
12/6/2012 12:05,77,78,67,71,75,74,73,76,36,139
12/6/2012 12:10,77,78,67,71,75,74,73,76,37,138
12/6/2012 12:15,77,78,67,71,75,74,73,76,37,138
12/6/2012 12:20,77,78,67,71,76,74,73,76,37,136
12/6/2012 12:25,77,78,67,71,76,74,73,76,37,135
12/6/2012 12:30,77,78,67,71,76,74,73,76,37,134
12/6/2012 12:35,76,78,67,71,76,74,73,76,37,133
12/6/2012 12:40,76,78,67,71,76,74,73,76,37,133
12/6/2012 12:45,76,78,67,71,76,74,73,76,38,133
12/6/2012 12:50,76,78,67,71,75,74,73,76,38,133
12/6/2012 12:55,76,78,67,71,75,74,73,76,38,133
12/6/2012 13:00,76,78,67,71,75,74,73,76,38,134
12/6/2012 13:05,76,78,67,71,75,74,73,76,38,134
12/6/2012 13:10,76,78,67,71,75,74,74,76,38,135
12/6/2012 13:15,76,78,67,71,75,74,74,76,38,136
12/6/2012 13:20,76,78,67,71,76,74,74,76,38,138
12/6/2012 13:25,76,78,67,71,76,74,74,76,38,138
12/6/2012 13:30,76,78,67,71,76,74,74,76,38,139
12/6/2012 13:35,76,78,67,71,76,74,74,76,39,139
12/6/2012 13:40,76,78,67,71,76,74,74,76,39,139
12/6/2012 13:45,76,78,67,71,76,74,74,76,39,139
12/6/2012 13:50,76,79,67,71,76,74,74,76,39,139
12/6/2012 13:55,76,79,67,71,76,74,74,76,39,139
12/6/2012 14:00,76,79,67,71,76,74,74,76,39,138
12/6/2012 14:05,76,79,67,71,76,74,74,76,39,138
12/6/2012 14:10,76,79,67,71,76,74,73,76,39,136
12/6/2012 14:15,76,79,67,71,76,74,73,76,39,135
12/6/2012 14:20,76,79,67,71,76,74,73,76,39,134
12/6/2012 14:25,76,79,67,71,76,74,73,76,39,133
12/6/2012 14:30,76,79,67,71,76,74,73,76,39,134
12/6/2012 14:35,76,79,67,71,76,74,73,76,39,134
12/6/2012 14:40,76,79,67,71,76,74,73,76,39,135
12/6/2012 14:45,76,79,67,71,76,74,73,76,40,135
12/6/2012 14:50,76,79,67,71,76,74,73,76,40,135
12/6/2012 14:55,76,79,67,71,76,74,73,76,40,135
12/6/2012 15:00,76,79,67,71,76,74,73,76,39,134
12/6/2012 15:05,76,79,67,71,76,74,73,76,40,133
12/6/2012 15:10,76,79,67,71,76,74,73,76,40,132
12/6/2012 15:15,76,79,67,71,76,No Data,73,76,40,131
12/6/2012 15:20,76,79,67,71,76,No Data,73,76,40,130
12/6/2012 15:25,76,79,67,71,76,No Data,73,76,40,130
12/6/2012 15:30,76,79,67,71,76,No Data,73,76,40,129
12/6/2012 15:35,76,79,67,71,76,No Data,73,76,40,128
12/6/2012 15:40,76,79,67,71,76,No Data,73,76,40,127
12/6/2012 15:45,76,79,67,71,76,No Data,73,76,40,126
12/6/2012 15:50,76,79,67,71,76,No Data,73,76,40,125
12/6/2012 15:55,76,79,67,71,76,No Data,73,76,40,125
12/6/2012 16:00,76,79,67,71,76,No Data,73,76,40,125
12/6/2012 16:05,76,79,67,71,76,No Data,73,75,40,126
12/6/2012 16:10,76,79,67,71,76,No Data,73,75,40,126
12/6/2012 16:15,76,79,67,71,76,No Data,73,75,40,127
12/6/2012 16:20,76,79,67,71,76,No Data,73,75,40,127
12/6/2012 16:25,76,79,67,71,76,No Data,73,75,40,127
12/6/2012 16:30,76,79,67,71,76,No Data,73,75,40,127
12/6/2012 16:35,76,79,67,71,75,74,73,75,40,127
12/6/2012 16:40,76,79,67,71,75,74,72,75,40,127
12/6/2012 16:45,76,79,67,71,75,74,72,75,39,128
12/6/2012 16:50,76,78,67,71,75,74,72,75,39,129
12/6/2012 16:55,76,78,67,71,75,74,72,75,39,129
12/6/2012 17:00,76,78,67,71,75,74,72,75,40,130
12/6/2012 17:05,76,78,66,71,75,74,72,75,39,131
12/6/2012 17:10,76,78,66,71,75,74,72,75,40,131
12/6/2012 17:15,76,78,66,71,75,74,72,75,40,132
12/6/2012 17:20,76,78,66,71,76,74,72,75,40,132
12/6/2012 17:25,76,78,66,71,76,74,72,No Data,39,133
12/6/2012 17:30,76,78,66,71,76,74,72,No Data,39,133
12/6/2012 17:35,76,78,66,71,76,74,72,No Data,39,134
12/6/2012 17:40,76,78,66,71,76,74,72,No Data,39,135
12/6/2012 17:45,76,78,66,71,76,74,72,No Data,39,136
12/6/2012 17:50,76,78,66,71,76,74,72,No Data,39,138
12/6/2012 17:55,76,78,66,71,76,74,72,No Data,40,138
12/6/2012 18:00,76,78,66,71,76,74,72,No Data,40,139
12/6/2012 18:05,76,79,66,71,76,74,72,No Data,40,140
12/6/2012 18:10,76,79,66,71,76,74,72,76,39,141
12/6/2012 18:15,76,79,66,71,76,74,72,76,39,141
12/6/2012 18:20,76,79,66,71,76,74,72,76,39,142
12/6/2012 18:25,76,79,66,71,76,74,72,76,40,142
12/6/2012 18:30,76,79,66,71,76,74,72,76,40,145
12/6/2012 18:35,76,79,66,71,76,74,72,76,40,145
12/6/2012 18:40,76,79,66,71,76,74,72,76,40,146
12/6/2012 18:45,76,79,66,72,76,74,72,76,40,146
12/6/2012 18:50,76,79,66,72,77,74,72,76,40,146
12/6/2012 18:55,76,79,66,72,77,74,72,76,40,146
12/6/2012 19:00,76,79,66,72,77,74,72,76,40,145
12/6/2012 19:05,76,79,66,72,77,74,72,76,40,142
12/6/2012 19:10,76,79,66,72,77,74,72,76,40,141
12/6/2012 19:15,76,79,66,72,77,74,72,76,39,141
12/6/2012 19:20,76,79,66,72,77,74,72,76,39,140
12/6/2012 19:25,76,79,66,72,77,74,72,76,39,139
12/6/2012 19:30,76,79,66,72,77,74,72,76,39,138
12/6/2012 19:35,76,79,66,72,77,74,72,76,39,136
12/6/2012 19:40,76,79,66,72,77,74,72,76,39,135
12/6/2012 19:45,76,79,66,72,77,74,72,76,39,134
12/6/2012 19:50,76,79,66,72,77,74,72,76,39,133
12/6/2012 19:55,76,79,66,72,77,74,72,76,39,132
12/6/2012 20:00,76,79,66,72,77,74,72,76,39,131
12/6/2012 20:05,76,79,66,72,77,74,72,76,39,130
12/6/2012 20:10,76,79,66,72,77,74,72,76,39,129
12/6/2012 20:15,76,79,66,72,77,74,72,76,39,128
12/6/2012 20:20,76,79,66,72,76,74,72,76,39,127
12/6/2012 20:25,76,79,66,72,76,74,72,76,39,127
12/6/2012 20:30,76,79,66,72,76,74,72,76,39,126
12/6/2012 20:35,76,78,66,72,76,74,72,76,39,127
12/6/2012 20:40,76,78,66,72,76,74,72,75,39,127
12/6/2012 20:45,76,78,66,72,76,74,72,75,39,127
12/6/2012 20:50,76,78,66,72,76,74,72,75,39,126
12/6/2012 20:55,76,78,66,72,76,74,72,75,39,126
12/6/2012 21:00,76,78,66,72,76,No Data,72,75,39,125
12/6/2012 21:05,76,78,66,72,76,No Data,72,75,39,124
12/6/2012 21:10,76,78,66,72,76,No Data,72,75,39,124
12/6/2012 21:15,76,78,66,72,76,No Data,72,75,39,125
12/6/2012 21:20,76,78,66,72,76,No Data,72,75,39,126
12/6/2012 21:25,76,78,66,72,76,74,72,75,39,127
12/6/2012 21:30,76,78,66,72,76,74,71,75,39,129
12/6/2012 21:35,76,78,66,72,76,74,71,75,39,130
12/6/2012 21:40,76,78,66,72,76,74,71,75,39,132
12/6/2012 21:45,76,78,66,72,76,74,71,75,39,133
12/6/2012 21:50,76,78,66,72,76,74,71,75,39,135
12/6/2012 21:55,76,78,66,72,76,74,71,75,39,138
12/6/2012 22:00,76,78,66,72,76,74,71,75,39,138
12/6/2012 22:05,76,78,66,72,76,74,71,75,39,139
12/6/2012 22:10,76,78,66,72,76,74,71,75,39,140
12/6/2012 22:15,76,78,66,72,76,74,72,75,39,140
12/6/2012 22:20,76,78,66,72,76,74,72,75,39,140
12/6/2012 22:25,76,78,66,72,76,74,72,76,39,139
12/6/2012 22:30,76,78,66,72,76,74,72,76,39,139
12/6/2012 22:35,76,78,66,72,76,74,72,76,39,138
12/6/2012 22:40,76,78,66,72,76,74,72,76,38,138
12/6/2012 22:45,76,78,66,72,76,74,72,76,39,136
12/6/2012 22:50,76,78,66,72,76,74,72,76,38,135
12/6/2012 22:55,76,78,66,72,76,74,72,76,38,134
12/6/2012 23:00,76,78,66,72,76,74,72,76,39,133
12/6/2012 23:05,76,78,66,72,76,74,72,76,38,133
12/6/2012 23:10,76,78,66,72,76,74,72,75,38,132
12/6/2012 23:15,76,78,66,72,76,74,72,75,38,131
12/6/2012 23:20,76,78,66,72,76,74,72,75,38,130
12/6/2012 23:25,76,78,66,72,76,74,72,75,38,130
12/6/2012 23:30,76,78,66,72,76,74,72,75,38,130
12/6/2012 23:35,76,78,66,72,76,74,72,75,38,130
12/6/2012 23:40,76,78,66,72,76,74,72,75,38,130
12/6/2012 23:45,76,78,66,72,76,74,72,75,38,130
12/6/2012 23:50,76,78,66,72,76,74,72,75,38,131
12/6/2012 23:55
