CONTROL,Main Building,Main Building,Main Building,Main Building,Main Building,Main Building,Main Building,Main Building,Main Building,Main Building
12/9/2012 4:20,77,77,67,75,77,75,72,76,49,128
12/9/2012 4:25,77,77,67,75,77,75,72,76,49,127
12/9/2012 4:30,77,77,67,75,77,75,72,76,49,127
12/9/2012 4:35,77,77,67,75,77,75,72,76,49,126
12/9/2012 4:40,77,77,67,75,77,75,72,76,49,125
12/9/2012 4:45,77,77,67,75,77,75,72,76,49,125
12/9/2012 4:50,77,77,67,75,77,75,72,76,49,124
12/9/2012 4:55,77,77,67,75,77,75,72,76,49,124
12/9/2012 5:00,77,77,67,75,77,75,72,76,49,123
12/9/2012 5:05,77,77,67,75,77,75,72,76,49,123
12/9/2012 5:10,77,77,67,75,77,75,72,76,49,122
12/9/2012 5:15,77,77,67,75,77,75,72,76,49,122
12/9/2012 5:20,77,77,67,75,77,75,72,76,49,121
12/9/2012 5:25,77,77,67,75,77,75,72,76,48,120
12/9/2012 5:30,77,77,67,75,77,75,72,76,48,120
12/9/2012 5:35,77,77,67,75,77,75,72,76,48,120
12/9/2012 5:40,77,77,67,75,76,75,72,76,48,119
12/9/2012 5:45,77,77,67,75,76,75,72,76,48,119
12/9/2012 5:50,77,77,67,75,76,75,72,76,48,119
12/9/2012 5:55,77,77,67,75,76,75,73,76,48,119
12/9/2012 6:00,77,76,67,75,76,75,73,76,47,120
12/9/2012 6:05,77,76,67,75,76,74,73,76,47,121
12/9/2012 6:10,77,76,67,75,76,74,73,76,47,122
12/9/2012 6:15,77,76,67,75,76,74,73,76,47,123
12/9/2012 6:20,77,76,67,75,76,74,73,76,47,125
12/9/2012 6:25,77,76,67,75,76,74,73,76,47,126
12/9/2012 6:30,77,76,67,75,76,74,73,76,47,127
12/9/2012 6:35,77,76,67,75,76,74,73,76,47,127
12/9/2012 6:40,77,76,67,75,76,74,73,76,47,128
12/9/2012 6:45,77,77,67,75,76,74,73,76,47,128
12/9/2012 6:50,77,77,67,75,77,74,73,76,47,127
12/9/2012 6:55,77,77,67,75,77,74,73,76,47,127
12/9/2012 7:00,77,77,67,75,77,74,73,76,47,126
12/9/2012 7:05,77,77,67,75,77,75,73,76,47,126
12/9/2012 7:10,77,77,67,75,77,75,73,76,47,125
12/9/2012 7:15,77,77,67,75,77,75,73,76,47,125
12/9/2012 7:20,77,77,67,75,77,74,73,76,47,124
12/9/2012 7:25,77,77,67,75,77,74,73,76,47,124
12/9/2012 7:30,77,77,67,75,77,74,73,76,47,123
12/9/2012 7:35,77,77,67,75,76,74,73,76,47,123
12/9/2012 7:40,77,77,67,75,76,74,73,76,47,122
12/9/2012 7:45,77,77,67,75,76,74,73,76,47,122
12/9/2012 7:50,77,77,67,75,76,74,73,76,47,121
12/9/2012 7:55,77,77,67,75,76,74,73,76,47,120
12/9/2012 8:00,77,77,67,75,76,74,73,76,47,120
12/9/2012 8:05,77,77,67,75,76,74,73,76,47,119
12/9/2012 8:10,77,77,67,75,76,74,73,76,47,119
12/9/2012 8:15,77,77,67,75,76,74,73,76,47,118
12/9/2012 8:20,77,77,67,75,76,74,73,76,47,118
12/9/2012 8:25,77,77,67,75,76,74,73,76,47,117
12/9/2012 8:30,77,77,67,75,76,74,73,76,47,117
12/9/2012 8:35,77,77,67,75,76,74,73,76,46,116
12/9/2012 8:40,77,77,67,75,76,74,73,76,46,116
12/9/2012 8:45,77,77,67,75,76,74,73,76,46,116
12/9/2012 8:50,77,77,67,74,76,74,73,76,46,117
12/9/2012 8:55,77,77,67,74,76,74,72,76,46,117
12/9/2012 9:00,77,77,67,74,76,74,72,76,46,118
12/9/2012 9:05,77,77,67,74,76,74,72,76,46,119
12/9/2012 9:10,77,77,67,74,76,74,72,76,46,120
12/9/2012 9:15,77,77,67,74,76,74,72,76,45,121
12/9/2012 9:20,77,77,67,74,76,74,72,76,45,122
12/9/2012 9:25,77,77,67,74,76,74,72,76,45,123
12/9/2012 9:30,77,77,67,74,76,74,72,76,45,125
12/9/2012 9:35,77,77,67,74,76,74,72,76,45,125
12/9/2012 9:40,77,77,67,74,76,74,72,76,45,126
12/9/2012 9:45,77,77,67,74,76,74,72,76,45,126
12/9/2012 9:50,77,77,67,74,76,74,72,76,45,127
12/9/2012 9:55,77,77,67,74,76,74,72,76,45,126
12/9/2012 10:00,77,77,67,74,76,74,72,76,45,126
12/9/2012 10:05,77,77,67,74,76,74,73,76,45,126
12/9/2012 10:10,77,77,67,74,76,74,73,76,45,125
12/9/2012 10:15,77,77,67,74,76,74,73,76,45,125
12/9/2012 10:20,77,77,67,74,77,74,73,76,45,124
12/9/2012 10:25,77,77,67,74,77,74,73,76,45,124
12/9/2012 10:30,77,77,67,74,77,74,73,76,45,123
12/9/2012 10:35,77,77,67,74,77,74,73,76,45,123
12/9/2012 10:40,77,77,67,74,77,74,73,76,44,122
12/9/2012 10:45,77,77,67,74,77,74,73,76,44,122
12/9/2012 10:50,77,77,67,74,76,74,73,76,44,121
12/9/2012 10:55,77,77,67,74,76,74,73,76,44,121
12/9/2012 11:00,77,77,67,74,76,74,73,76,44,120
12/9/2012 11:05,77,77,67,74,76,74,73,76,44,120
12/9/2012 11:10,77,77,67,74,76,74,73,76,43,119
12/9/2012 11:15,77,77,67,74,76,74,73,76,43,119
12/9/2012 11:20,77,77,67,74,76,74,73,76,43,118
12/9/2012 11:25,77,77,67,74,76,74,73,76,43,118
12/9/2012 11:30,77,77,67,74,76,74,73,76,43,118
12/9/2012 11:35,77,77,67,74,76,74,73,76,43,117
12/9/2012 11:40,77,77,67,74,76,74,73,76,44,117
12/9/2012 11:45,77,77,67,74,76,74,73,76,44,117
12/9/2012 11:50,77,77,67,74,76,74,73,76,44,116
12/9/2012 11:55,77,77,67,74,76,74,73,76,44,116
12/9/2012 12:00,77,77,67,74,76,74,73,76,44,117
12/9/2012 12:05,77,77,67,74,76,74,73,76,44,117
12/9/2012 12:10,77,77,67,74,76,74,73,76,44,118
12/9/2012 12:15,77,77,67,74,76,74,73,76,44,119
12/9/2012 12:20,77,77,67,74,76,74,73,76,44,120
12/9/2012 12:25,77,77,67,74,76,74,73,76,44,122
12/9/2012 12:30,77,77,67,74,76,74,73,76,44,123
12/9/2012 12:35,77,77,67,74,76,74,73,76,44,124
12/9/2012 12:40,77,77,67,74,76,74,73,76,45,126
12/9/2012 12:45,77,77,67,74,76,74,73,76,44,127
12/9/2012 12:50,77,77,67,74,76,74,73,76,44,128
12/9/2012 12:55,77,77,67,74,76,74,73,76,44,130
12/9/2012 13:00,77,77,67,74,76,74,73,76,44,131
12/9/2012 13:05,77,77,67,74,76,74,73,76,44,132
12/9/2012 13:10,77,77,67,74,76,74,73,76,44,133
12/9/2012 13:15,77,77,67,74,76,74,73,76,44,134
12/9/2012 13:20,77,77,67,74,76,74,73,76,44,135
12/9/2012 13:25,77,77,67,74,76,74,73,76,44,135
12/9/2012 13:30,77,78,67,74,76,74,73,76,44,135
12/9/2012 13:35,77,78,67,74,76,74,73,76,44,136
12/9/2012 13:40,77,78,67,74,76,74,73,76,44,135
12/9/2012 13:45,77,78,67,74,76,74,73,76,44,135
12/9/2012 13:50,77,78,67,74,77,74,73,76,44,134
12/9/2012 13:55,77,78,67,74,77,74,73,76,44,133
12/9/2012 14:00,77,78,67,74,77,74,73,76,44,133
12/9/2012 14:05,77,78,67,74,77,74,73,76,44,132
12/9/2012 14:10,77,78,67,74,77,74,73,76,44,131
12/9/2012 14:15,77,78,67,74,77,74,73,76,44,130
12/9/2012 14:20,78,78,67,74,77,74,73,76,44,130
12/9/2012 14:25,78,78,67,74,77,74,74,76,44,129
12/9/2012 14:30,78,78,67,74,77,74,74,76,44,129
12/9/2012 14:35,78,78,67,74,77,74,74,76,44,129
12/9/2012 14:40,78,78,67,74,77,74,73,76,44,130
12/9/2012 14:45,78,78,67,74,77,74,73,76,44,130
12/9/2012 14:50,78,78,67,74,77,74,73,76,44,130
12/9/2012 14:55,78,78,67,74,77,74,73,76,44,130
12/9/2012 15:00,78,78,67,74,77,74,73,76,44,130
12/9/2012 15:05,78,78,67,74,77,74,73,76,44,130
12/9/2012 15:10,78,78,67,74,77,74,74,76,44,131
12/9/2012 15:15,78,78,67,74,77,74,74,76,43,133
12/9/2012 15:20,78,78,67,74,77,74,74,76,43,134
12/9/2012 15:25,78,78,67,74,77,74,74,76,43,134
12/9/2012 15:30,78,78,67,74,77,74,74,76,43,135
12/9/2012 15:35,78,78,67,74,77,74,74,76,43,136
12/9/2012 15:40,78,78,67,74,77,74,74,76,43,138
12/9/2012 15:45,78,78,67,74,77,74,74,76,43,138
12/9/2012 15:50,78,78,67,74,77,74,74,76,43,139
12/9/2012 15:55,78,79,67,74,77,74,74,76,43,139
12/9/2012 16:00,78,79,67,74,77,74,74,76,43,140
12/9/2012 16:05,78,79,67,74,77,74,74,76,44,140
12/9/2012 16:10,78,79,67,74,77,74,74,76,44,140
12/9/2012 16:15,78,79,67,74,77,74,74,76,44,139
12/9/2012 16:20,78,79,67,74,77,74,74,76,43,139
12/9/2012 16:25,78,79,67,74,77,74,74,76,43,138
12/9/2012 16:30,78,79,67,74,77,74,74,76,43,138
12/9/2012 16:35,78,79,67,74,78,75,74,76,43,136
12/9/2012 16:40,78,79,67,74,78,75,74,76,44,135
12/9/2012 16:45,78,79,67,74,78,75,74,76,44,134
12/9/2012 16:50,78,79,67,74,78,75,74,76,44,133
12/9/2012 16:55,78,79,67,74,78,75,74,76,44,132
12/9/2012 17:00,78,79,67,74,78,75,74,76,44,132
12/9/2012 17:05,78,79,67,74,78,75,74,76,44,131
12/9/2012 17:10,78,79,67,74,78,75,74,76,44,130
12/9/2012 17:15,78,79,67,74,78,75,74,76,43,129
12/9/2012 17:20,78,79,67,74,77,74,74,76,43,129
12/9/2012 17:25,78,79,67,74,77,74,74,76,43,128
12/9/2012 17:30,78,79,67,74,77,74,74,76,43,127
12/9/2012 17:35,78,79,67,74,77,74,74,76,43,127
12/9/2012 17:40,78,79,67,74,77,74,74,76,43,126
12/9/2012 17:45,78,79,67,74,77,74,74,76,43,126
12/9/2012 17:50,78,79,67,73,77,74,74,76,43,125
12/9/2012 17:55,78,78,67,73,77,74,74,76,43,125
12/9/2012 18:00,78,78,67,73,77,74,74,76,43,126
12/9/2012 18:05,78,78,67,73,77,74,74,76,43,126
12/9/2012 18:10,78,78,67,73,77,74,74,76,43,127
12/9/2012 18:15,78,78,67,73,77,74,74,76,43,128
12/9/2012 18:20,78,78,67,73,77,74,74,76,43,128
12/9/2012 18:25,78,78,67,73,77,74,74,76,43,129
12/9/2012 18:30,78,78,67,73,77,74,74,76,44,130
12/9/2012 18:35,78,78,67,74,77,74,74,76,44,131
12/9/2012 18:40,78,79,67,74,77,74,74,76,44,132
12/9/2012 18:45,78,79,67,74,77,74,74,76,44,133
12/9/2012 18:50,78,79,67,74,77,74,74,76,44,134
12/9/2012 18:55,78,79,67,74,77,74,74,76,44,134
12/9/2012 19:00,78,79,67,74,77,74,74,76,44,135
12/9/2012 19:05,78,79,67,74,77,74,74,76,44,135
12/9/2012 19:10,78,79,67,74,77,74,74,76,44,134
12/9/2012 19:15,78,79,67,74,77,74,74,76,44,134
12/9/2012 19:20,78,79,67,74,77,74,74,76,43,133
12/9/2012 19:25,78,79,67,74,77,74,74,76,43,133
12/9/2012 19:30,78,79,67,74,77,74,74,76,44,132
12/9/2012 19:35,78,79,67,74,78,74,74,76,44,131
12/9/2012 19:40,78,79,67,74,78,74,74,76,44,131
12/9/2012 19:45,78,79,67,74,78,74,74,76,44,130
12/9/2012 19:50,78,79,67,74,78,74,74,76,43,129
12/9/2012 19:55,78,79,67,74,78,74,74,76,43,129
12/9/2012 20:00,78,79,67,74,78,74,74,76,43,128
12/9/2012 20:05,78,79,67,74,78,74,74,76,44,128
12/9/2012 20:10,78,78,67,74,78,74,74,76,44,127
12/9/2012 20:15,78,78,67,74,78,74,74,76,44,126
12/9/2012 20:20,78,78,67,74,77,74,74,76,44,125
12/9/2012 20:25,78,78,67,74,77,74,74,76,44,125
12/9/2012 20:30,78,78,67,74,77,74,74,76,44,125
12/9/2012 20:35,78,78,67,74,77,74,74,76,44,124
12/9/2012 20:40,78,78,67,74,77,74,74,76,44,125
12/9/2012 20:45,78,78,67,74,77,74,74,76,44,125
12/9/2012 20:50,78,78,67,74,77,74,74,76,44,125
12/9/2012 20:55,78,78,67,74,77,74,74,76,44,126
12/9/2012 21:00,78,78,67,74,77,74,74,76,44,128
12/9/2012 21:05,78,78,67,74,77,74,74,76,44,129
12/9/2012 21:10,78,78,67,74,77,74,74,76,44,131
12/9/2012 21:15,78,78,67,74,77,74,74,76,44,132
12/9/2012 21:20,78,78,67,74,77,74,74,76,44,134
12/9/2012 21:25,78,78,67,74,77,74,74,76,44,135
12/9/2012 21:30,78,78,67,74,77,74,74,76,44,136
12/9/2012 21:35,78,78,67,74,77,74,74,76,44,138
12/9/2012 21:40,78,78,67,74,77,74,74,76,44,138
12/9/2012 21:45,78,78,67,74,77,74,74,76,44,138
12/9/2012 21:50,78,78,67,74,77,74,74,76,44,136
12/9/2012 21:55,78,78,67,74,77,74,74,76,44,136
12/9/2012 22:00,78,78,67,74,77,74,74,76,44,135
12/9/2012 22:05,78,78,67,74,77,74,74,76,44,134
12/9/2012 22:10,78,78,67,74,77,74,74,76,44,133
12/9/2012 22:15,78,78,67,74,77,74,74,76,44,133
12/9/2012 22:20,78,78,67,74,77,74,74,76,44,132
12/9/2012 22:25,78,78,67,74,77,74,74,76,44,131
12/9/2012 22:30,78,78,67,74,77,74,74,76,44,130
12/9/2012 22:35,78,78,67,74,77,74,74,76,43,130
12/9/2012 22:40,78,78,67,74,77,74,74,76,43,129
12/9/2012 22:45,78,78,67,74,77,74,74,76,43,128
12/9/2012 22:50,78,78,67,74,77,74,74,76,43,128
12/9/2012 22:55,78,78,67,74,77,74,74,76,43,127
12/9/2012 23:00,78,78,67,74,77,74,74,76,43,126
12/9/2012 23:05,78,78,67,74,77,74,74,76,43,126
12/9/2012 23:10,78,78,67,74,77,74,74,76,43,125
12/9/2012 23:15,78,78,67,74,77,74,74,76,43,125
12/9/2012 23:20,78,78,67,74,77,74,74,76,43,124
12/9/2012 23:25,78,78,67,74,77,74,74,76,43,124
12/9/2012 23:30,78,78,67,74,77,74,74,76,43,123
12/9/2012 23:35,78,78,67,74,77,74,74,76,43,123
12/9/2012 23:40,78,78,67,74,77,74,74,76,43,122
12/9/2012 23:45,78,78,67,74,77,74,74,76,43,122
12/9/2012 23:50,78,78,67,74,77,74,74,76,43,121
12/9/2012 23:55
